"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Statistics","Data type","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2014-02","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1179.1","","","","1"
"2014-03","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1178.7","","","","1"
"2014-04","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1165.4","","","","1"
"2014-05","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1174.7","","","","1"
"2014-06","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1175.2","","","","1"
"2014-07","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1189.5","","","","1"
"2014-08","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1160.5","","","","1"
"2014-09","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1174.2","","","","1"
"2014-10","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1199.8","","","","1"
"2014-11","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1190.1","","","","1"
"2014-12","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1195.6","","","","1"
"2015-01","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1192.7","","","","1"
"2015-02","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1204.5","","","","1"
"2015-03","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1215.1","","","","1"
"2015-04","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1214.2","","","","1"
"2015-05","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1216.1","","","","1"
"2015-06","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1207.0","","","","1"
"2015-07","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1203.9","","","","1"
"2015-08","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1187.4","","","","1"
"2015-09","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1183.3","","","","1"
"2015-10","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1179.8","","","","1"
"2015-11","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1186.4","","","","1"
"2015-12","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1186.1","","","","1"
"2016-01","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1187.2","","","","1"
"2016-02","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1183.8","","","","1"
"2016-03","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1193.4","","","","1"
"2016-04","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1205.3","","","","1"
"2016-05","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1187.1","","","","1"
"2016-06","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1204.2","","","","1"
"2016-07","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1205.7","","","","1"
"2016-08","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1220.0","","","","1"
"2016-09","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1222.2","","","","1"
"2016-10","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1222.8","","","","1"
"2016-11","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1221.1","","","","1"
"2016-12","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1204.5","","","","1"
"2017-01","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1222.2","","","","1"
"2017-02","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1227.0","","","","1"
"2017-03","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1212.6","","","","1"
"2017-04","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1203.7","","","","1"
"2017-05","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1205.3","","","","1"
"2017-06","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1211.7","","","","1"
"2017-07","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1210.7","","","","1"
"2017-08","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1225.7","","","","1"
"2017-09","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1226.8","","","","1"
"2017-10","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1221.2","","","","1"
"2017-11","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1229.8","","","","1"
"2017-12","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1231.5","","","","1"
"2018-01","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1237.2","","","","1"
"2018-02","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1234.2","","","","1"
"2018-03","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1245.3","","","","1"
"2018-04","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1244.5","","","","1"
"2018-05","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1259.2","","","","1"
"2018-06","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1243.5","","","","1"
"2018-07","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1242.5","","","","1"
"2018-08","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1239.7","","","","1"
"2018-09","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1235.5","","","","1"
"2018-10","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1233.9","","","","1"
"2018-11","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1239.5","","","","1"
"2018-12","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1235.4","","","","1"
"2019-01","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1225.2","","","","1"
"2019-02","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1226.6","","","","1"
"2019-03","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1201.3","","","","1"
"2019-04","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1215.1","","","","1"
"2019-05","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1207.9","","","","1"
"2019-06","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1211.5","","","","1"
"2019-07","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1203.2","","","","1"
"2019-08","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1208.9","","","","1"
"2019-09","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1223.2","","","","1"
"2019-10","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1231.8","","","","1"
"2019-11","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1224.3","","","","1"
"2019-12","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1240.1","","","","1"
"2020-01","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1230.5","","","","1"
"2020-02","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1226.3","","","","1"
"2020-03","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","919.3","","","","1"
"2020-04","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","607.8","","","","1"
"2020-05","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","643.3","","","","1"
"2020-06","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","843.2","","","","1"
"2020-07","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","952.7","","","","1"
"2020-08","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","999.3","","","","1"
"2020-09","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1052.6","","","","1"
"2020-10","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1011.3","","","","1"
"2020-11","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","976.9","","","","1"
"2020-12","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","920.1","","","","1"
"2021-01","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","854.2","","","","1"
"2021-02","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","925.9","","","","1"
"2021-03","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","942.5","","","","1"
"2021-04","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","862.3","","","","1"
"2021-05","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","865.8","","","","1"
"2021-06","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","943.8","","","","1"
"2021-07","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","970.5","","","","1"
"2021-08","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1052.9","","","","1"
"2021-09","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1044.0","","","","1"
"2021-10","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1025.4","","","","1"
"2021-11","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1031.3","","","","1"
"2021-12","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1030.0","","","","1"
"2022-01","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","908.7","","","","1"
"2022-02","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1019.4","","","","1"
"2022-03","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1035.0","","","","1"
"2022-04","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1039.2","","","","1"
"2022-05","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1036.3","","","","1"
"2022-06","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1042.6","","","","1"
"2022-07","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1043.1","","","","1"
"2022-08","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1058.2","","","","1"
"2022-09","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1059.8","","","","1"
"2022-10","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1081.8","","","","1"
"2022-11","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1085.6","","","","1"
"2022-12","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1094.6","","","","1"
"2023-01","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1114.9","","","","1"
"2023-02","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1120.6","","","","1"
"2023-03","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1120.9","","","","1"
"2023-04","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1121.6","","","","1"
"2023-05","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1133.9","","","","1"
"2023-06","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1129.1","","","","1"
"2023-07","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1137.4","","","","1"
"2023-08","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1137.4","","","","1"
"2023-09","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1142.5","","","","1"
"2023-10","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1139.5","","","","1"
"2023-11","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1133.6","","","","1"
"2023-12","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1132.8","","","","1"
"2024-01","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1104.8","","","","1"
"2024-02","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1126.9","","","","1"
"2024-03","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1103.9","","","","1"
"2024-04","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1131.5","","","","1"
"2024-05","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1148.8","","","","1"
"2024-06","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1161.9","","","","1"
"2024-07","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1146.8","","","","1"
"2024-08","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1135.8","","","","1"
"2024-09","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1137.1","","","","1"
"2024-10","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1144.0","","","","1"
"2024-11","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1155.4","","","","1"
"2024-12","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1164.7","","","","1"
"2025-01","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1175.8","","","","1"
"2025-02","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1177.7","","","","1"
"2025-03","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1174.6","","","","1"
"2025-04","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1168.9","","","","1"
"2025-05","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1155.0","","","","1"
"2025-06","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1164.6","","","","1"
"2025-07","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1169.9","","","","1"
"2025-08","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1178.4","","","","1"
"2025-09","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1184.4","","","","1"
"2025-10","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1184.1","","","","1"
"2025-11","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1196.1","","","","1"
"2025-12","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1185.5","","","","1"
"2026-01","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1178.0","","","","1"
"2026-02","Canada","2021A000011124","Accommodation and food services [72]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057619","1.17.1.1","1169.3","","","","1"
"2000-01","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","693.1","","","","1"
"2000-02","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","695.2","","","","1"
"2000-03","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","683.3","","","","1"
"2000-04","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","679.5","","","","1"
"2000-05","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","677.7","","","","1"
"2000-06","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","681.4","","","","1"
"2000-07","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","691.9","","","","1"
"2000-08","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","699.3","","","","1"
"2000-09","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","676.7","","","","1"
"2000-10","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","683.1","","","","1"
"2000-11","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","667.5","","","","1"
"2000-12","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","669.2","","","","1"
"2001-01","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","663.0","","","","1"
"2001-02","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","661.7","","","","1"
"2001-03","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","661.2","","","","1"
"2001-04","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","659.1","","","","1"
"2001-05","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","659.0","","","","1"
"2001-06","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","661.1","","","","1"
"2001-07","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","655.7","","","","1"
"2001-08","Canada","2021A000011124","Other services (except public administration) [81]","Estimate","Seasonally adjusted","Persons in thousands","428","thousands","3","v2057620","1.18.1.1","657.3","","","","1"
